"","access1-0.1.rcp45","access1-0.1.rcp85","access1-3.1.rcp45","access1-3.1.rcp85","bcc-csm1-1.1.rcp45","bcc-csm1-1.1.rcp85","bcc-csm1-1-m.1.rcp45","bcc-csm1-1-m.1.rcp85","canesm2.1.rcp45","canesm2.1.rcp85","ccsm4.6.rcp45","ccsm4.6.rcp85","cesm1-bgc.1.rcp45","cesm1-bgc.1.rcp85","cesm1-cam5.1.rcp45","cesm1-cam5.1.rcp85","cmcc-cm.1.rcp45","cmcc-cm.1.rcp85","cnrm-cm5.1.rcp45","cnrm-cm5.1.rcp85","csiro-mk3-6-0.1.rcp45","csiro-mk3-6-0.1.rcp85","ec-earth.8.rcp45","ec-earth.2.rcp85","fgoals-g2.1.rcp45","fgoals-g2.1.rcp85","gfdl-cm3.1.rcp45","gfdl-cm3.1.rcp85","gfdl-esm2g.1.rcp45","gfdl-esm2g.1.rcp85","gfdl-esm2m.1.rcp45","gfdl-esm2m.1.rcp85","giss-e2-r.6.rcp45","giss-e2-r.2.rcp85","hadgem2-ao.1.rcp45","hadgem2-ao.1.rcp85","hadgem2-cc.1.rcp45","hadgem2-cc.1.rcp85","hadgem2-es.1.rcp45","hadgem2-es.1.rcp85","inmcm4.1.rcp45","inmcm4.1.rcp85","ipsl-cm5a-lr.1.rcp45","ipsl-cm5a-lr.1.rcp85","ipsl-cm5a-mr.1.rcp45","ipsl-cm5a-mr.1.rcp85","miroc-esm.1.rcp45","miroc-esm.1.rcp85","miroc-esm-chem.1.rcp45","miroc-esm-chem.1.rcp85","miroc5.1.rcp45","miroc5.1.rcp85","mpi-esm-lr.1.rcp45","mpi-esm-lr.1.rcp85","mpi-esm-mr.1.rcp45","mpi-esm-mr.1.rcp85","mri-cgcm3.1.rcp45","mri-cgcm3.1.rcp85","noresm1-m.1.rcp45","noresm1-m.1.rcp85","cmcc-cms.1.rcp45","cmcc-cms.1.rcp85","giss-e2-h.6.rcp45","giss-e2-h.2.rcp85"
"2014-02-10",45.329,52.6019,58.1513,57.3251,54.626,56.0993,55.3856,49.5392,67.2917,46.3334,62.3894,54.5162,66.8102,62.6252,54.8366,51.4634,48.3359,55.9643,59.0855,63.3659,59.99,53.4263,47.0723,53.0816,58.0334,59.2655,50.7065,60.9125,47.0993,58.9577,51.7802,55.1228,60.89,50.0468,64.9805,61.8899,58.5131,64.994,50.5139,57.7688,64.3739,63.9077,51.2537,51.2717,28.1246,66.6968,50.2763,44.8349,59.315,59.5166,54.9437,48.7022,60.9908,63.077,54.8852,54.0896,58.0442,51.6425,52.1906,54.4847,44.1212,42.9845,63.9662,56.2883
"2014-02-11",38.948,60.242,59.7992,56.2127,61.2401,58.1423,57.416,46.8419,65.6384,48.7967,62.1275,51.1142,66.2801,64.13,55.7312,51.2177,45.3749,55.4171,59.882,64.9967,60.4004,51.512,45.7745,56.8049,59.4743,61.331,51.2348,55.6889,46.3559,59.1251,51.1538,54.2183,62.3651,55.8329,63.9941,60.7001,61.9988,64.4243,51.2438,57.0983,66.3575,65.6267,52.2914,44.7206,38.1173,66.1361,53.4929,46.6133,55.5287,59.1485,52.4795,49.919,60.7433,60.8108,55.1615,55.0499,53.879,53.879,54.9833,55.3649,41.9864,41.9207,63.3389,55.643
"2014-02-12",40.4402,65.1704,62.8547,59.8649,59.9558,58.91,56.4467,45.806,64.5674,52.2788,57.4358,51.5723,64.9166,64.5638,54.1076,49.1945,47.9462,53.4389,56.6096,62.7899,60.7703,53.0663,46.5368,57.1811,59.4986,65.5844,48.8579,53.9699,47.9687,53.5676,52.1969,53.5937,63.8348,57.2945,64.6106,59.8991,58.793,64.0076,49.9784,56.4728,67.2188,62.9348,50.3087,44.1185,43.5272,64.6331,56.0057,49.5689,51.5948,61.4534,54.1823,54.0608,53.6036,62.9969,49.838,53.9285,57.137,53.1806,54.6179,50.6273,40.5815,44.5829,61.0448,57.7085
"2014-02-13",45.6062,64.3631,60.2969,59.1107,64.5179,60.7514,49.7444,49.523,61.9745,51.0485,55.2074,55.0346,64.535,61.7324,53.3714,50.1728,48.5807,53.8115,54.158,60.6857,61.4381,55.3199,49.2233,50.4761,59.9081,66.0029,50.1341,54.5,49.2908,56.2352,56.7266,55.0112,61.9664,58.7678,63.8924,65.7572,57.5474,65.516,54.5153,54.5711,64.1372,55.6052,48.5069,46.2812,47.5385,64.4621,59.4374,49.154,44.6612,62.0465,54.3641,52.2419,57.1703,63.6161,50.6291,56.1272,54.2093,52.2878,52.5902,53.2679,40.0586,43.0907,59.954,53.8745
"2014-02-14",51.5867,53.8457,60.8603,54.9122,64.6862,60.6317,48.1082,51.7901,56.8004,47.9075,59.0099,59.9144,60.4202,56.3045,54.5729,46.2452,48.4952,56.9408,56.4431,58.0208,55.0742,55.1093,50.1071,47.8589,62.1986,65.2919,47.9129,52.9304,49.3844,61.0781,57.2549,57.8165,60.7253,59.9369,58.8092,62.4668,57.2675,62.2787,54.6602,59.9531,64.8914,57.7742,51.8144,46.8185,56.4881,64.1228,60.8387,54.1526,45.1148,62.5343,55.8986,52.9277,59.1287,55.0571,45.473,50.5544,55.3388,51.6758,48.2378,50.6867,43.6055,41.8928,61.7864,58.1009
"2014-02-15",56.0327,51.8972,58.3754,52.7729,62.1329,64.5197,51.8711,50.4536,57.3314,49.6517,63.8402,63.7619,59.9855,53.0789,54.5765,52.8665,43.8782,61.8539,58.5455,55.7357,57.1352,56.9075,50.6975,50.0099,64.3901,64.2866,44.9456,52.4156,50.3456,64.904,57.9965,57.8507,63.4073,63.5972,57.8552,60.3698,56.4062,63.6314,55.6844,55.9625,65.0228,54.203,56.5718,48.7643,58.1747,63.086,60.6074,57.4817,45.5468,63.9806,57.308,52.0997,61.6541,52.9862,44.6945,50.6768,53.0645,55.8095,46.7708,56.6672,46.76,44.4758,62.3399,60.512
"2014-02-16",56.3711,55.5521,54.7718,54.6458,63.2993,65.1317,54.2003,52.5785,62.7449,54.1292,70.0862,65.2073,60.8171,49.7354,52.2374,58.3475,43.2374,64.6376,60.8909,58.2764,55.3397,66.4052,54.1166,56.7788,61.3364,64.49,49.2008,55.7618,55.2623,66.0884,55.5404,56.1488,61.9358,58.7903,55.0598,62.5028,58.1927,67.1504,60.3896,57.8066,66.7634,51.6884,59.9747,54.2912,60.6047,61.3355,59.2178,57.1082,48.6977,62.5019,57.8012,53.3417,63.4136,51.5336,47.3315,53.1869,53.2373,49.163,53.1788,56.1272,43.1438,45.8636,59.8784,60.8459
"2014-02-17",57.6653,53.3102,54.1517,55.3649,59.8136,67.2827,55.1507,51.9332,67.8335,51.1754,65.6114,66.5213,61.5479,51.6497,52.2158,61.7819,52.9214,60.323,59.8892,59.1557,55.9058,65.3027,55.9409,58.8758,59.2763,66.3863,52.1501,59.1539,58.2773,61.6748,57.9632,46.2524,53.2364,57.6644,53.9942,58.2026,60.7514,68.6849,55.2245,58.0109,67.1549,52.3976,54.2471,59.5823,63.5441,60.17,63.9878,55.2722,44.9888,60.3374,61.4138,53.9258,58.6634,50.6075,50.9945,53.87,54.2894,52.943,52.2518,58.5059,47.2298,47.9903,60.575,63.6854
"2014-02-18",62.3309,55.8383,54.1229,56.9084,61.3391,64.2434,54.3362,54.7664,67.6832,48.344,68.6354,68.1494,63.9815,55.5683,52.1267,64.7825,56.4899,61.5182,57.533,64.4081,58.9829,64.8797,53.4614,60.0953,58.9856,65.9255,55.0283,63.0698,59.3177,61.1348,57.7976,46.8707,49.1981,60.233,57.7022,60.8225,59.4716,71.0609,51.098,57.56,69.3824,59.441,54.176,62.7161,63.5342,60.6686,64.8788,51.6524,44.555,62.1239,61.6658,56.1191,52.9574,53.8979,58.7795,58.1054,56.9795,54.2777,52.2707,57.6509,55.6898,52.0385,61.2797,59.3456
"2014-02-19",67.6679,58.0325,55.0463,58.1981,67.7894,64.7915,52.2626,57.8318,67.9037,44.1374,67.5752,67.568,62.8835,61.538,48.821,65.831,57.2351,57.4349,60.1736,62.9168,58.4177,63.7763,53.861,60.3176,57.9875,64.0265,53.9942,67.5347,59.3096,62.6693,59.8658,50.3258,52.556,61.6496,60.5633,61.2932,62.2409,66.4997,49.3052,59.5238,65.6402,63.2777,56.3603,64.3658,61.4489,61.9322,62.8916,53.8754,42.314,64.4216,60.3185,56.2451,54.5297,53.5586,68.4725,59.4815,59.2592,54.3551,50.5886,58.1036,57.8444,56.1317,61.7441,58.7372
"2014-02-20",71.5559,57.3017,55.4315,57.5708,68.2925,66.9398,51.4121,58.3448,62.6315,44.7287,66.8975,65.0615,58.5338,59.9495,50.7101,63.0455,55.3127,57.7346,60.9584,60.7352,51.4562,60.152,54.7052,62.6999,59.7299,65.0012,58.4492,68.7002,52.1798,62.5739,63.0887,52.3724,48.9983,60.6128,63.2984,60.0341,65.6447,60.3482,52.4309,60.6452,59.7659,64.2416,60.5372,65.336,57.8138,65.0435,57.7841,55.4405,45.4703,63.581,56.9489,54.4892,55.3181,54.0203,61.6649,64.283,56.381,55.0409,49.9226,58.496,57.0263,57.6149,60.3626,57.9488
"2014-02-21",72.8609,60.3617,53.3948,59.8442,66.6734,62.2238,56.3531,57.722,57.7949,51.9224,66.9623,66.2099,51.8405,60.2303,51.5948,67.8101,57.1595,61.151,61.0016,59.1242,47.9525,52.7648,57.956,62.8493,60.7982,62.537,58.9721,65.7329,54.8654,62.6108,62.0825,53.8934,48.9929,55.2479,60.7109,58.1297,67.928,56.4719,53.6558,62.8088,55.4144,63.7772,60.431,66.3908,44.9141,65.5736,56.0453,55.562,47.6519,61.4786,59.0009,55.0085,56.6537,53.2283,57.1181,66.6689,53.501,54.3677,48.9839,59.6894,58.8992,59.9117,57.4466,57.5582
"2014-02-22",58.3385,54.8159,54.2345,61.1267,62.9222,61.1429,61.1447,58.6337,51.6155,55.7897,64.8437,63.7583,51.0503,61.0943,50.4599,64.8842,58.928,61.3022,61.5956,57.0038,45.0968,50.4491,65.2172,63.6044,58.7102,57.7004,59.6336,65.2613,58.487,59.8118,62.1302,56.0363,48.9479,54.7961,60.6956,61.421,69.1736,52.0871,56.8445,63.4811,59.1692,58.6697,63.2849,65.9327,42.431,65.8967,58.577,53.9771,46.7285,59.5229,60.557,55.2029,61.0205,54.842,52.9394,59.4212,56.21,54.1238,47.0831,60.2708,61.7063,58.7723,56.0246,60.3482
"2014-02-23",52.6388,57.1244,52.3346,66.6986,60.4094,64.4954,63.1058,53.9186,49.9127,55.67,59.1872,65.7239,54.572,62.6918,51.3725,65.1821,60.5948,65.3981,62.7359,59.9675,48.83,55.9175,65.7203,67.1819,57.3629,53.6594,57.911,63.4091,57.9974,61.295,56.8688,55.2497,49.3862,50.6624,58.4438,55.9517,63.7574,54.6512,58.4168,68.936,58.9379,58.8731,65.1983,61.4201,37.4324,63.8006,54.9797,53.1815,49.9262,50.7317,60.6533,57.1082,63.176,57.803,51.0089,58.9595,59.1413,56.7716,45.113,60.8774,57.3017,59.0855,56.1659,57.7535
"2014-02-24",54.2489,59.8109,55.4252,65.3783,58.4438,63.6863,65.426,55.3901,52.0628,52.4192,59.3402,67.8299,58.2287,65.3234,55.1363,65.9822,62.6504,64.1543,62.753,63.7916,52.0178,61.097,59.0882,61.2851,59.9585,49.2647,57.3008,62.6693,60.4319,71.0393,51.9665,57.4538,46.1984,53.8547,49.7894,59.0684,58.0145,55.0922,61.3112,64.4234,59.2835,61.997,66.0947,64.9742,36.554,57.4817,53.7035,54.1436,50.2862,52.6874,58.0244,51.9764,65.3207,61.0943,51.8297,56.5043,60.3203,60.5417,46.2461,62.5235,56.8643,58.6688,55.2011,59.2754
"2014-02-25",57.0533,58.6625,55.157,65.6096,59.0378,63.7655,67.6994,57.9776,50.6255,58.2278,56.705,67.6886,61.9133,69.161,53.1374,65.7977,63.6638,65.3846,65.2721,66.0992,53.7575,63.7214,57.5798,56.5007,58.1666,46.1444,56.8652,59.0081,61.1402,73.4963,54.2012,60.332,47.3621,53.8646,49.0487,57.8102,60.8171,47.4791,62.8511,57.8426,60.5804,61.7666,69.4058,64.3154,43.3823,57.1262,53.897,57.5474,50.3195,57.1946,62.9987,48.6509,68.5598,63.7673,55.6556,55.2191,61.0772,62.0213,46.9535,63.4811,62.2526,53.0312,56.2262,62.1986
"2014-02-26",61.4894,56.0669,58.937,64.5566,56.4449,61.556,65.4521,60.836,56.8535,60.2267,58.1342,66.974,64.2929,65.255,51.6254,68.324,61.9772,61.6235,64.2812,66.6383,58.3727,62.5856,57.4412,57.3764,50.6957,54.4748,56.6195,56.0993,61.4867,71.5109,57.3494,59.792,53.4065,55.1876,56.4989,58.0523,62.4299,47.678,63.4298,59.5886,58.5473,63.1229,70.4507,61.6136,44.9933,60.0386,57.8156,62.3588,52.5983,58.1594,62.5928,53.1707,64.9895,61.0691,62.4911,53.3876,59.3546,61.403,49.6067,63.5396,64.7789,51.6254,58.1297,57.1577
"2014-02-27",64.3586,54.0914,65.6717,65.0534,54.4082,59.6858,61.3778,63.6863,62.0672,61.3625,55.22,66.3269,64.2398,58.1639,58.1837,62.6477,60.5597,61.0961,60.2276,64.7807,63.4856,58.064,57.4493,53.1734,51.5822,53.5838,58.7552,55.1804,62.6243,73.7942,57.1847,59.774,54.7619,54.7574,60.1853,53.4857,64.2182,52.7873,59.4419,58.7858,56.2973,64.9157,71.0096,59.5868,45.6494,65.2982,59.4554,62.285,55.1561,59.4689,58.1666,55.2434,64.7429,60.2348,65.1029,50.7992,54.545,59.9054,53.7971,58.1936,66.8759,50.2277,61.6145,58.2269
"2014-02-28",57.3611,52.6406,62.1545,59.7686,58.0838,60.3509,61.3184,65.2487,60.8306,61.2311,57.4736,66.443,65.0633,59.468,58.4681,57.6221,65.8895,59.9747,61.2869,65.1425,56.8931,57.6176,56.4044,54.5018,47.1434,53.1167,59.5211,52.8548,65.7455,73.4738,55.7051,58.0091,58.6229,58.2575,61.16,55.3811,67.1261,60.0026,57.2153,62.393,56.6708,65.3243,68.6705,54.0482,51.305,64.9589,57.9785,61.1582,54.5009,64.9949,58.2737,55.8464,61.187,61.0412,59.9351,54.9635,54.7772,49.9973,56.2046,56.9669,68.4428,50.2259,62.4479,59.8514
"2014-03-01",56.4161,51.3077,62.1806,59.2772,60.7181,56.3099,64.5611,67.0649,55.364,57.5069,56.8031,66.2981,65.1713,60.9323,57.4043,60.4391,62.888,57.1829,57.4034,60.521,56.57,57.7157,55.4504,55.6979,46.2857,50.7344,57.2486,46.013,54.4622,70.5047,55.571,50.1377,60.5354,58.6616,62.7341,53.0186,67.0712,57.9776,57.3044,61.6793,52.9862,54.1805,64.0976,53.1311,56.5952,63.0185,58.2161,57.7328,50.9288,67.7948,63.9878,54.6638,59.4968,61.2176,56.8715,53.0726,56.8823,44.3192,57.3755,57.9884,73.4459,53.3381,67.1648,57.0074
"2014-03-02",60.9962,52.6253,60.9008,54.1589,62.8682,55.6151,63.5495,69.9854,55.5467,56.8265,54.8627,68.378,67.2602,64.6475,58.1441,59.6822,64.1813,60.3986,53.0321,61.916,58.2359,58.8083,57.4736,57.6068,44.7764,56.8499,56.8148,49.7633,54.0509,61.5065,50.3114,47.3315,62.8664,55.9364,64.1588,54.9923,52.3256,60.116,57.3116,64.7519,53.7098,50.8577,63.1265,57.3269,63.1589,65.0507,53.7656,58.523,54.2903,71.024,64.8185,55.2128,59.072,65.0381,62.4155,56.1812,60.7766,48.8498,54.6422,58.5239,73.5035,56.453,68.0297,55.2362
"2014-03-03",63.1184,55.6205,60.2276,53.4956,63.9617,56.7302,63.0005,72.113,62.6342,56.4143,58.4141,64.5512,70.232,68.1143,57.8408,59.5121,63.1769,64.4018,54.1994,67.1585,61.7918,57.821,57.578,60.449,44.2769,57.6131,58.01,57.0956,56.5313,54.1787,47.435,48.4745,62.1428,50.5175,66.8669,59.0405,54.2264,63.8069,59.4914,68.3213,55.5251,48.1685,66.0317,59.837,61.7513,63.9473,51.2159,59.702,55.7897,70.3283,63.3857,54.2255,56.6159,68.6939,66.8705,55.0661,61.0223,47.7698,51.3482,58.3313,73.0247,63.4181,70.0961,55.0364
"2014-03-04",63.6296,59.8352,60.6866,53.1959,56.7518,54.6665,61.5938,69.8666,68.2511,49.3421,60.7073,66.2522,68.8631,64.535,57.5294,62.6333,53.6477,63.7709,53.6036,71.0069,62.7845,61.4273,61.0817,67.937,44.6684,58.8992,60.2816,63.4451,55.463,55.9265,49.7651,52.0439,57.4277,53.6351,65.8472,61.9007,56.4278,65.4782,63.4766,68.2223,57.2261,50.7677,67.1261,61.2635,55.1192,59.819,53.6216,62.519,54.8888,69.7127,64.1066,58.7057,52.3391,68.9936,69.2285,57.9497,61.8908,50.3654,51.3581,58.6049,70.3913,55.2173,71.4713,55.3694
"2014-03-05",63.1544,63.2444,58.7462,48.7787,56.0462,59.981,61.4156,73.2443,73.7375,53.06,62.2985,65.4989,69.854,61.4624,56.0669,63.3047,53.4407,63.9302,57.6455,74.282,60.2978,63.3884,65.5016,70.0106,50.2205,61.2194,58.4987,64.6268,58.1054,58.127,51.071,54.7772,49.4069,51.9368,61.7234,63.6557,47.6744,63.2399,67.1297,70.4885,55.8194,50.5769,60.4661,61.9853,52.9232,55.2839,54.0491,61.7369,53.7863,62.6828,65.2829,58.2989,51.3356,68.6453,57.5816,56.1236,63.2588,52.0853,50.4644,59.6651,58.7705,50.9558,74.822,55.1597
"2014-03-06",62.4731,63.0734,52.8611,48.1604,57.236,60.0926,56.6222,71.8988,74.1299,53.0681,61.0376,61.7846,70.358,62.9177,52.2815,63.3326,57.1145,57.821,53.4641,81.2714,59.0531,55.0472,66.6653,70.4471,55.0319,63.3299,58.505,56.3882,59.8109,59.2583,57.2099,59.8964,54.4496,54.1868,58.5284,65.9957,46.0733,63.2858,60.53,74.9408,53.7674,47.2154,53.9249,62.0195,57.1109,58.6202,52.6469,59.6768,50.6246,59.8145,65.6006,59.7371,55.3676,68.315,56.4305,57.7814,59.0765,55.1849,50.9018,58.5509,51.6794,51.9071,77.6507,54.2948
"2014-03-07",62.8124,64.6376,55.7861,48.7067,56.831,62.5289,56.786,70.5551,66.8822,59.5787,58.802,57.4898,73.0346,58.0307,54.8726,62.9159,66.6041,55.4666,58.3556,79.2284,62.8322,50.5139,59.702,64.5971,53.2949,65.1704,60.8153,57.9002,59.1467,62.1221,57.5411,63.3092,58.1612,54.9383,60.8054,60.8504,46.4279,62.5064,55.1633,74.5925,55.985,51.2762,57.3746,61.2383,52.5281,68.5076,51.2078,55.9427,49.4663,57.1208,62.4407,54.5837,60.6875,69.413,58.4726,56.2676,61.8782,55.4954,53.3516,58.6103,52.5029,57.7544,64.598,60.0467
"2014-03-08",64.0652,64.4891,55.4522,49.5122,57.8318,58.7462,60.4058,70.754,62.141,61.8332,61.547,59.5616,64.9832,51.0044,57.3872,64.0094,68.7065,56.849,58.9703,82.1147,62.3156,55.8554,58.8047,64.9463,52.1861,60.0188,59.009,54.698,57.5708,60.9287,57.3989,65.1911,55.9841,57.3998,58.9865,53.0294,49.3169,62.6567,55.13,71.7872,59.0576,52.844,60.5651,60.3851,50.3978,70.9583,52.8368,55.2884,55.301,53.3732,57.3476,58.7039,63.0392,70.1105,59.2655,55.9337,66.2063,50.5778,59.8559,56.3405,57.821,62.798,58.9667,67.4708
"2014-03-09",65.0102,61.0421,57.0083,50.639,61.0547,57.38,61.9304,68.0513,56.498,61.6856,64.841,64.3946,60.2483,53.5496,59.3465,64.6178,70.6496,52.6352,56.7095,79.043,62.0528,57.7256,60.9998,62.1113,56.5979,56.8256,56.5736,59.3996,56.4629,60.7001,53.7602,65.5088,50.6777,56.6006,63.2786,53.7071,49.5869,64.5692,55.4513,73.1156,60.3284,52.9826,63.3182,61.907,51.3707,70.0061,57.4862,57.65,55.4855,51.6272,58.721,60.1898,63.0842,71.2022,54.9662,55.9013,67.7579,48.3341,66.3467,53.8934,62.9429,68.8793,54.7142,70.0295
"2014-03-10",63.8897,60.2699,58.3394,49.5707,62.3174,63.7088,57.9515,65.7959,58.4825,62.5136,63.0815,69.0935,54.5864,52.871,59.819,63.9203,72.1319,52.8548,55.6475,79.079,59.4608,60.9215,63.95,62.6081,59.9468,59.3204,55.2749,67.3097,52.8872,60.5579,56.5907,64.1462,50.5274,59.5265,63.8222,53.3705,51.8063,59.3942,54.6125,74.2307,67.8614,56.5754,69.1988,66.785,50.5022,58.8362,57.1676,53.9771,59.3294,52.3022,56.7383,61.7648,67.7876,72.2741,51.8459,52.736,73.5719,57.6779,67.8281,54.4811,65.4476,73.3604,60.647,68.8424
"2014-03-11",61.5488,61.1897,56.111,49.0514,63.4865,65.4827,58.5509,69.26,56.3342,63.5081,56.4404,70.8017,56.3756,52.0898,62.9123,59.1773,77.2277,55.58,56.6384,70.4192,60.8909,64.0157,62.7989,52.0295,64.6826,63.2147,54.5081,68.4455,49.4636,64.3145,52.007,58.6373,49.964,62.8565,65.642,58.3052,54.3416,55.5944,49.0955,63.8564,68.6606,57.4052,70.5515,61.7036,51.5786,59.2898,58.3538,51.9737,61.8296,55.4495,60.5867,60.1628,68.9243,72.1778,61.4246,52.2275,68.6525,56.3738,63.1481,52.133,62.6369,73.139,65.102,65.2883
"2014-03-12",58.2224,61.8458,52.6361,50.108,63.5792,68.351,63.1724,70.0754,57.2711,63.1112,56.2496,70.1771,59.8514,54.2525,60.8189,60.3347,71.6846,51.9584,57.1739,72.3137,59.4284,67.1657,62.9123,51.4526,61.772,68.9108,54.3434,62.3336,46.22,65.4071,55.8608,58.5833,54.6269,60.0683,63.5981,58.793,55.9067,57.6986,53.7215,59.7686,67.4438,55.5476,73.3721,60.4121,51.0242,59.6498,57.0146,52.6145,66.5951,63.7448,65.849,57.1289,71.9681,74.0156,68.4914,55.238,55.3496,61.5038,58.4924,49.91,56.5349,68.7371,64.3352,56.4251
"2014-03-13",56.6537,59.8595,58.5401,55.1759,61.7909,71.7278,59.2646,69.4841,57.9776,58.6643,56.4584,68.2079,63.3326,58.595,56.7104,60.6542,64.3451,53.2139,56.3486,75.1595,57.5582,61.7576,63.2255,54.2723,59.0108,71.2418,50.3231,53.663,49.4555,66.3359,59.6759,61.8233,55.0229,54.2597,67.8578,60.7064,59.657,64.0472,54.4568,56.7446,62.4164,58.7129,70.7783,61.2428,45.068,62.4983,57.578,53.5163,69.1475,66.9569,65.4458,57.5753,73.0184,70.4984,72.5315,52.7495,49.7678,63.7169,63.5063,49.8704,50.1593,68.8073,56.5358,51.8918
"2014-03-14",56.0147,59.3582,60.9449,55.5521,57.0902,70.4912,61.7603,65.8193,57.6914,60.332,50.8496,65.5664,66.4124,64.4153,54.7952,54.2831,60.5975,54.752,55.2776,70.0745,58.406,61.2779,64.4243,54.2444,62.5901,73.2578,56.4962,58.5788,47.3882,65.6645,63.2246,64.4369,51.3248,53.672,71.582,64.13,62.2022,66.29,54.8861,58.1495,58.8092,55.6079,71.6306,63.2183,47.6159,65.9912,56.8193,57.6491,69.0998,66.7733,64.8365,59.5193,71.4506,69.935,71.1662,51.503,51.2735,64.2407,70.5137,54.3218,50.7731,69.1583,58.5797,53.5991
"2014-03-15",60.4787,56.8868,61.7261,57.0434,54.5621,62.8484,65.2892,64.625,58.7264,59.9801,54.3686,61.8872,67.5248,65.5331,51.6974,52.9529,59.1269,51.5219,56.8868,72.815,61.6199,56.534,69.9377,57.3116,69.0413,73.1831,58.6634,63.7403,47.5142,67.4582,59.9135,63.5504,48.9686,52.4705,57.128,64.6097,63.2309,67.6238,58.3412,59.5508,58.3646,60.4499,73.4765,55.7177,57.0398,69.0098,57.5186,62.15,69.9089,61.0889,66.353,56.4521,68.1683,72.7367,70.5947,57.2459,55.1498,62.645,66.0992,56.2739,51.9548,63.0464,65.1938,61.2383
"2014-03-16",66.4556,56.6672,62.4614,57.506,56.048,61.2779,66.8075,67.3727,60.3104,59.1953,53.2211,57.6194,62.1104,68.0639,51.7577,53.9825,58.2161,54.212,56.1407,74.4944,62.8484,61.1564,69.9008,51.9818,67.5608,72.0356,55.4081,64.7141,45.0167,64.4621,55.2992,65.5394,55.0643,50.7542,59.0459,61.4777,64.733,68.3177,60.4382,61.5938,59.8298,61.5182,74.8904,48.128,54.6287,71.1329,60.0791,63.8717,68.8424,61.0304,71.7845,57.7976,68.3231,74.7473,71.7602,61.2842,58.7723,59.0126,68.8991,55.0958,54.6548,64.6997,69.0494,67.1666
"2014-03-17",72.5972,60.0107,64.7393,58.4672,58.8353,61.2167,66.9119,72.8789,63.2147,58.1324,53.4218,63.1508,59.0207,68.3411,51.3104,55.5944,60.5084,52.1024,55.6016,72.3425,60.3941,62.4641,71.4218,55.1705,65.129,70.4408,59.9819,61.7846,46.3361,65.5709,52.0529,64.9805,61.3067,49.2683,60.2186,65.8373,67.1792,65.9201,65.8985,59.7848,55.4549,61.7117,73.274,45.2624,46.2335,72.311,61.7693,61.4138,71.0672,57.3233,75.3017,59.9513,67.8848,72.5828,71.2454,68.3564,60.3518,57.9983,69.5759,58.8299,53.6099,63.4334,70.9979,71.8259
"2014-03-18",65.1155,64.0103,62.726,55.3046,58.2575,62.3399,66.812,73.1795,65.9534,62.1995,53.9321,68.855,61.4462,71.4569,52.8503,55.6646,61.9583,46.4252,56.5223,68.018,58.5347,64.049,68.9225,56.8166,66.8489,69.6578,63.734,61.6298,45.5486,66.3179,48.0902,71.5253,60.4517,50.9621,60.4175,69.197,69.4355,68.4266,70.5155,61.3841,57.1838,61.4534,74.7392,48.5798,42.8189,68.0612,63.581,57.4178,69.4445,58.1072,74.8121,61.1267,69.4481,68.8145,67.3916,62.6468,64.6997,63.1454,68.0963,60.2087,54.5783,62.3588,71.5379,69.3095
"2014-03-19",64.7816,61.1411,64.5458,61.5038,60.4922,61.1501,60.4004,70.2077,65.5124,61.0214,56.4971,72.419,65.7563,72.8969,51.827,53.8745,61.682,49.1063,59.7884,62.5631,62.5397,63.8186,66.1937,59.3087,66.3341,66.4367,66.6095,65.0381,52.0097,65.6987,50.4815,73.8833,60.5408,50.18,62.4317,73.04,68.2583,73.9967,74.3936,64.7078,55.7456,61.7072,73.409,52.1825,47.5268,61.8368,63.0446,59.2439,66.9749,58.739,70.1906,58.577,72.2264,65.3468,67.0451,60.1961,63.2255,67.8308,66.8462,56.3612,64.1462,59.5634,71.5883,68.8361
"2014-03-20",61.9682,64.1966,63.7754,60.4409,62.0987,64.7546,63.5405,69.1637,62.978,61.9745,60.548,74.2856,64.8815,74.1839,50.558,53.8943,63.3479,53.6252,62.6216,63.9131,67.7849,66.4547,68.3339,61.9178,70.1213,66.4754,67.3295,67.7777,59.9981,62.7611,50.8163,74.2325,64.4432,49.4222,63.5567,73.8113,68.2394,70.4642,75.299,66.38,59.225,66.7454,73.2452,52.3337,55.0958,53.0438,64.2398,63.3803,59.7668,58.9451,66.9794,55.1831,67.343,65.0984,69.5417,61.3148,56.6033,69.4301,63.8834,52.9565,68.9792,55.643,68.8487,67.8767
"2014-03-21",61.9394,66.5213,62.807,56.1065,61.4039,62.8475,67.9046,69.9935,64.4081,65.9633,57.4817,75.7733,66.9731,77.4392,51.5687,53.5397,63.2426,56.2001,63.995,65.8175,69.6839,62.825,71.6603,61.4489,68.6399,69.8351,67.9172,73.9814,63.0491,53.4479,52.3598,73.5665,63.9824,54.6728,63.0212,72.9896,73.6808,68.9171,72.7223,66.5006,57.6392,67.6922,65.5079,53.9915,63.6755,46.7564,64.3415,63.9284,56.9723,60.9782,64.5728,51.8747,68.5319,68.8091,69.3212,65.6726,53.2139,68.0018,67.7201,52.6982,62.0204,58.6103,71.0915,64.6502
